isFraud,prediction,fraud_probability
0,0.0,0.0074143146538523125
0,0.0,0.0074143146538523125
0,0.0,0.008119165289291897
0,0.0,0.008233249823914431
0,0.0,0.03234126224208199
0,0.0,0.017789828593212157
0,0.0,0.018175834853725703
0,0.0,0.057559901784101454
0,0.0,0.018282841210984415
0,0.0,0.018175834853725703
0,0.0,0.04171192955851809
0,0.0,0.08254821390453952
0,0.0,0.018175834853725703
0,0.0,0.018596851237207383
0,0.0,0.01848984487994867
0,0.0,0.018282841210984415
0,0.0,0.010591297033448075
0,0.0,0.0072788676822859374
0,0.0,0.006866539281306307
0,0.0,0.009163761702330265
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.008437252151812213
0,0.0,0.00801830613895577
0,0.0,0.008251847963563918
0,0.0,0.008251847963563918
0,0.0,0.07754105794049125
0,0.0,0.007311676081236068
0,0.0,0.007941311587048961
0,0.0,0.010243868780916491
0,0.0,0.006752134303919606
0,0.0,0.0074143146538523125
0,0.0,0.0074143146538523125
0,0.0,0.0074143146538523125
0,0.0,0.006752134303919606
0,0.0,0.0074143146538523125
0,0.0,0.005090164716853831
0,0.0,0.018083141122016023
0,0.0,0.018282841210984415
0,0.0,0.01863508088583677
0,0.0,0.01914304503739845
0,0.0,0.018282841210984415
0,0.0,0.01893604136843419
0,0.0,0.042242355178709695
0,0.0,0.018282841210984415
0,0.0,0.028378034552391775
0,0.0,0.02536722147397925
0,0.0,0.02655204019832727
0,0.0,0.01852807452857806
0,0.0,0.018282841210984415
0,0.0,0.19195392757062196
0,0.0,0.0491327461003708
0,0.0,0.010908466120594082
0,0.0,0.008251847963563918
0,0.0,0.008251847963563918
0,0.0,0.006406041835989832
0,0.0,0.009163761702330265
0,0.0,0.006406041835989832
0,0.0,0.008251847963563918
0,0.0,0.008251847963563918
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.008441027161249736
0,0.0,0.006406041835989832
0,0.0,0.009747987603011859
0,0.0,0.017082487991853232
0,0.0,0.00999544597152719
0,0.0,0.07648419226216242
1,1.0,0.9923204121977551
0,0.0,0.00640226682655231
0,0.0,0.007355081225941569
0,0.0,0.0074143146538523125
0,0.0,0.0629957399967324
0,0.0,0.018952643776090936
0,0.0,0.018952643776090936
0,0.0,0.06268322613492584
0,0.0,0.018282841210984415
0,0.0,0.01848984487994867
0,0.0,0.018282841210984415
0,0.0,0.04105872940106831
0,0.0,0.07801004944433469
0,0.0,0.01939757718265297
0,0.0,0.018175834853725703
0,0.0,0.018282841210984415
0,0.0,0.01939757718265297
0,0.0,0.018282841210984415
0,0.0,0.019774224150767423
0,0.0,0.023599285344860915
0,0.0,0.17043280601790195
0,0.0,0.018228319959614898
1,0.0,0.081425741996419
0,0.0,0.009163761702330265
0,0.0,0.008437252151812213
0,0.0,0.006406041835989832
0,0.0,0.008437252151812213
0,0.0,0.008251847963563918
0,0.0,0.008123242125589243
0,0.0,0.00999544597152719
0,0.0,0.009967790865650005
1,1.0,0.9923204121977551
0,0.0,0.007834305229790249
0,0.0,0.0074143146538523125
0,0.0,0.006752134303919606
0,0.0,0.006752134303919606
0,0.0,0.006752134303919606
0,0.0,0.006752134303919606
0,0.0,0.0074143146538523125
0,0.0,0.006752134303919606
0,0.0,0.006752134303919606
0,0.0,0.0074143146538523125
0,0.0,0.006752134303919606
0,0.0,0.008471404964144256
0,0.0,0.0074143146538523125
0,0.0,0.01993501739682623
0,0.0,0.0209149903868788
0,0.0,0.022760796514452886
0,0.0,0.01993501739682623
0,0.0,0.018175834853725703
0,0.0,0.018282841210984415
0,0.0,0.3608958734131428
0,0.0,0.018175834853725703
0,0.0,0.018596851237207383
0,0.0,0.018713069764621133
0,0.0,0.015483851963584561
0,0.0,0.0086162547433615
0,0.0,0.008251847963563918
0,0.0,0.008123242125589243
0,0.0,0.006406041835989832
0,0.0,0.008251847963563918
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.008251847963563918
0,0.0,0.010177899253485528
0,0.0,0.008251847963563918
0,0.0,0.008437252151812213
0,0.0,0.008437252151812213
0,0.0,0.008123242125589243
0,0.0,0.009747987603011859
0,0.0,0.017149736640386368
0,0.0,0.0074143146538523125
0,0.0,0.0074143146538523125
0,0.0,0.0074143146538523125
0,0.0,0.010243868780916491
0,0.0,0.0074143146538523125
0,0.0,0.010115262942941817
0,0.0,0.008541886311585863
0,0.0,0.0074143146538523125
0,0.0,0.008910454293300254
0,0.0,0.006376854840741726
0,0.0,0.023217729735937515
0,0.0,0.018596851237207383
0,0.0,0.018175834853725703
0,0.0,0.02665731193443408
0,0.0,0.018596851237207383
0,0.0,0.01848984487994867
0,0.0,0.02592086108495829
0,0.0,0.013013644510714854
0,0.0,0.00957117732202604
0,0.0,0.009163761702330265
0,0.0,0.008123242125589243
0,0.0,0.010177899253485528
0,0.0,0.008251847963563918
0,0.0,0.008123242125589243
0,0.0,0.008437252151812213
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.008251847963563918
0,0.0,0.010116576101719522
0,0.0,0.010070805112600917
0,1.0,0.5841273758858326
0,0.0,0.005894486635975585
1,0.0,0.4334669744577275
0,0.0,0.006461500254463052
0,0.0,0.00640226682655231
0,0.0,0.005799319904530347
0,0.0,0.008227876285362892
0,0.0,0.008787119629179508
0,0.0,0.0074143146538523125
0,0.0,0.006752134303919606
0,0.0,0.0074143146538523125
0,0.0,0.0074143146538523125
0,0.0,0.008787119629179508
0,0.0,0.01043304797860231
0,0.0,0.01011903795237934
0,0.0,0.0074143146538523125
0,0.0,0.005449168823138963
0,0.0,0.004990371937948832
0,0.0,0.01877324738143349
0,0.0,0.018175834853725703
0,0.0,0.018175834853725703
0,0.0,0.018282841210984415
0,0.0,0.018175834853725703
0,0.0,0.01914304503739845
0,0.0,0.018175834853725703
0,0.0,0.026936251372950703
0,0.0,0.018282841210984415
0,0.0,0.010269176514684515
0,0.0,0.0072788676822859374
0,0.0,0.008251847963563918
0,0.0,0.008123242125589243
0,0.0,0.009163761702330265
0,0.0,0.008123242125589243
0,0.0,0.008251847963563918
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.047106881373231296
0,0.0,0.005894486635975585
0,0.0,0.005894486635975585
0,0.0,0.006752134303919606
0,0.0,0.008473109602956537
0,0.0,0.0074143146538523125
0,0.0,0.010115262942941817
0,0.0,0.00889412598643822
0,0.0,0.0074143146538523125
0,0.0,0.0074143146538523125
0,0.0,0.009509854170260037
0,0.0,0.00889412598643822
0,0.0,0.017730901447163664
0,0.0,0.017976134764757307
0,0.0,0.01863508088583677
0,0.0,0.01908725740765646
0,0.0,0.018282841210984415
0,0.0,0.017789828593212157
0,0.0,0.030494823109964285
0,0.0,0.023492278987602207
0,0.0,0.018829035011175475
0,0.0,0.051917918855107444
0,0.0,0.05062580692223334
0,0.0,0.051917918855107444
0,0.0,0.018282841210984415
0,0.0,0.16944062250768585
0,0.0,0.018282841210984415
0,0.0,0.018282841210984415
0,0.0,0.0072788676822859374
1,1.0,0.976999767524797
0,0.0,0.00801830613895577
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.008251847963563918
0,0.0,0.008251847963563918
0,0.0,0.008251847963563918
0,0.0,0.009163761702330265
0,0.0,0.006406041835989832
0,0.0,0.008437252151812213
0,0.0,0.008251847963563918
0,0.0,0.008123242125589243
0,0.0,0.008251847963563918
0,0.0,0.008123242125589243
0,0.0,0.00801830613895577
0,0.0,0.01273991396755753
0,0.0,0.009218937647173683
0,0.0,0.006461500254463052
0,0.0,0.00801830613895577
0,0.0,0.00640226682655231
0,0.0,0.0074143146538523125
0,0.0,0.009340365943773923
0,0.0,0.010429272969164786
0,0.0,0.010429272969164786
0,0.0,0.012169920070838103
0,0.0,0.008787119629179508
0,0.0,0.006752134303919606
0,0.0,0.01043304797860231
0,0.0,0.010115262942941817
0,0.0,0.017344895186650125
0,0.0,0.02172159009648957
0,0.0,0.022753834665385775
0,0.0,0.018282841210984415
0,0.0,0.019774224150767423
0,0.0,0.018175834853725703
0,0.0,0.030494823109964285
0,0.0,0.019774224150767423
0,0.0,0.018282841210984415
0,0.0,0.018175834853725703
1,1.0,0.9721378006232229
0,0.0,0.007589071912196603
0,0.0,0.008251847963563918
0,0.0,0.008251847963563918
0,0.0,0.008251847963563918
0,0.0,0.009747987603011859
0,0.0,0.009163761702330265
0,0.0,0.008437252151812213
0,0.0,0.0074143146538523125
0,0.0,0.008473109602956537
0,0.0,0.022574779459019784
0,0.0,0.017976134764757307
0,0.0,0.01863508088583677
0,0.0,0.018282841210984415
0,0.0,0.018282841210984415
0,0.0,0.018282841210984415
0,0.0,0.024468246324490583
0,0.0,0.026305072259581726
0,0.0,0.018282841210984415
0,0.0,0.018282841210984415
0,0.0,0.1532550974741469
0,0.0,0.018282841210984415
0,0.0,0.04105872940106831
0,0.0,0.018282841210984415
0,0.0,0.010174124244048005
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.008251847963563918
0,0.0,0.006406041835989832
0,0.0,0.008437252151812213
0,0.0,0.010177899253485528
0,0.0,0.01718876404665836
0,0.0,0.006461500254463052
0,0.0,0.006752134303919606
0,0.0,0.010006551946870822
0,0.0,0.023874715970009244
0,0.0,0.01848984487994867
0,0.0,0.008123242125589243
0,0.0,0.008441027161249736
0,0.0,0.008251847963563918
0,0.0,0.008441027161249736
0,0.0,0.010177899253485528
0,0.0,0.00801830613895577
0,0.0,0.009163761702330265
0,0.0,0.008441027161249736
0,0.0,0.008123242125589243
0,0.0,0.017379060357066472
0,0.0,0.007311676081236068
0,0.0,0.006752134303919606
0,0.0,0.01043304797860231
0,0.0,0.018142068268064512
0,0.0,0.024776658258420958
0,0.0,0.019774224150767423
0,0.0,0.018282841210984415
0,0.0,0.018282841210984415
1,1.0,0.9710979136319251
0,0.0,0.009163761702330265
0,0.0,0.008251847963563918
0,0.0,0.008123242125589243
0,0.0,0.008441027161249736
0,0.0,0.006406041835989832
0,0.0,0.008441027161249736
0,0.0,0.008251847963563918
0,0.0,0.008251847963563918
0,0.0,0.008123242125589243
0,0.0,0.014558285756485875
1,1.0,0.8310377619259975
1,1.0,0.9731012444338875
1,1.0,0.9923204121977551
1,1.0,0.9923204121977551
1,0.0,0.205341005167004
0,0.0,0.008398062653342407
0,0.0,0.005449168823138963
0,0.0,0.018282841210984415
0,0.0,0.01848984487994867
0,0.0,0.018596851237207383
0,0.0,0.013013644510714854
0,0.0,0.010167407829708056
0,0.0,0.00801830613895577
0,0.0,0.010177899253485528
0,0.0,0.011207109033928984
0,0.0,0.006899347680256437
0,0.0,0.009340365943773923
0,0.0,0.008394287643904885
0,0.0,0.0074143146538523125
0,0.0,0.008473109602956537
0,0.0,0.006752134303919606
0,0.0,0.006752134303919606
0,0.0,0.0074143146538523125
0,0.0,0.0074143146538523125
0,0.0,0.004674149531797392
0,0.0,0.027208156531245427
0,0.0,0.01759065365955983
0,0.0,0.018282841210984415
0,0.0,0.01863508088583677
0,0.0,0.018282841210984415
0,0.0,0.019774224150767423
0,0.0,0.023599285344860915
0,0.0,0.11283538772364095
0,0.0,0.018282841210984415
0,0.0,0.0072788676822859374
0,0.0,0.008123242125589243
0,0.0,0.008251847963563918
0,0.0,0.008441027161249736
0,0.0,0.009163761702330265
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.008251847963563918
0,0.0,0.010115262942941817
0,0.0,0.010429272969164786
0,0.0,0.00999544597152719
0,0.0,0.005894486635975585
0,0.0,0.007355081225941569
0,0.0,0.0074143146538523125
0,0.0,0.0074143146538523125
0,0.0,0.0074143146538523125
0,0.0,0.010240093771478968
0,0.0,0.006752134303919606
0,0.0,0.018083141122016023
0,0.0,0.02276825327757131
0,0.0,0.019774224150767423
0,0.0,0.018175834853725703
0,0.0,0.018282841210984415
1,0.0,0.17717087409375976
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.008437252151812213
0,0.0,0.017082487991853232
0,0.0,0.007311676081236068
0,0.0,0.0074143146538523125
0,0.0,0.0074143146538523125
0,0.0,0.007355081225941569
0,0.0,0.0074143146538523125
0,0.0,0.010243868780916491
0,0.0,0.008326228392618658
0,0.0,0.0074143146538523125
0,0.0,0.0026216167460185627
0,0.0,0.017590128504243765
0,0.0,0.01863508088583677
0,0.0,0.018282841210984415
0,0.0,0.019774224150767423
0,0.0,0.018282841210984415
0,0.0,0.023599285344860915
0,0.0,0.018282841210984415
0,0.0,0.04289555533615946
0,0.0,0.024468246324490583
0,0.0,0.018175834853725703
0,0.0,0.018596851237207383
0,0.0,0.013013644510714854
0,0.0,0.010269176514684515
0,0.0,0.008441027161249736
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.008251847963563918
0,0.0,0.008441027161249736
0,0.0,0.008251847963563918
0,0.0,0.009076056524978502
0,0.0,0.009076056524978502
0,0.0,0.01070080200240112
0,0.0,0.009076056524978502
0,0.0,0.010243868780916491
0,0.0,0.017379060357066472
0,0.0,0.018713164543150102
0,0.0,0.017149736640386368
0,0.0,0.008387551544384666
0,0.0,0.005799319904530347
0,0.0,0.008017261575874275
0,0.0,0.006752134303919606
0,0.0,0.006752134303919606
0,0.0,0.006752134303919606
0,0.0,0.022206682484968182
0,0.0,0.018829035011175475
0,0.0,0.019460214124544448
0,0.0,0.030832474173590134
0,0.0,0.01848984487994867
0,0.0,0.018282841210984415
0,0.0,0.019774224150767423
0,0.0,0.018282841210984415
0,0.0,0.03045281779582293
0,0.0,0.008251847963563918
0,0.0,0.008251847963563918
0,0.0,0.008123242125589243
0,0.0,0.00801830613895577
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.006406041835989832
0,0.0,0.008251847963563918
0,0.0,0.008251847963563918
0,0.0,0.009163761702330265
0,0.0,0.006406041835989832
0,0.0,0.008123242125589243
0,0.0,0.008251847963563918
0,0.0,0.00801830613895577
0,0.0,0.008123242125589243
0,0.0,0.01767045331607018
0,0.0,0.022398932125729732
0,0.0,0.009960925935083863
0,0.0,0.007277156044792743
0,0.0,0.006963123190460519
0,0.0,0.007277156044792743
0,0.0,0.3905572856861689
0,0.0,0.009163761702330265
0,0.0,0.008387551544384666
0,0.0,0.007645126032104431
0,0.0,0.0074143146538523125
0,0.0,0.006752134303919606
0,0.0,0.008910454293300254
0,0.0,0.018282841210984415
0,0.0,0.09685607050446289
0,0.0,0.024714021316529472
0,0.0,0.018282841210984415
0,0.0,0.018282841210984415
0,0.0,0.018282841210984415
0,0.0,0.010269176514684515
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.00801830613895577
0,0.0,0.009163761702330265
0,0.0,0.008437252151812213
0,0.0,0.01697548163459452
0,0.0,0.025969060025340607
0,0.0,0.007311676081236068
1,0.0,0.4774940122499761
1,0.0,0.4334669744577275
0,0.0,0.0074143146538523125
0,0.0,0.006752134303919606
0,0.0,0.004055107867005353
0,0.0,0.01908725740765646
0,0.0,0.019774224150767423
0,0.0,0.019774224150767423
0,0.0,0.018596851237207383
0,0.0,0.051917918855107444
0,0.0,0.018282841210984415
0,0.0,0.018282841210984415
0,0.0,0.00801830613895577
0,0.0,0.008437252151812213
0,0.0,0.00889412598643822
0,0.0,0.01043304797860231
0,0.0,0.01979348014050706
0,0.0,0.019973706040235056
0,0.0,0.018175834853725703
0,0.0,0.018175834853725703
0,0.0,0.018282841210984415
0,0.0,0.024776658258420958
0,0.0,0.018282841210984415
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.008251847963563918
0,0.0,0.008123242125589243
0,0.0,0.006406041835989832
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.00801830613895577
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.009390066551201472
0,0.0,0.017082487991853232
0,0.0,0.007209907396259607
0,0.0,0.006752134303919606
0,0.0,0.0074143146538523125
0,0.0,0.0074143146538523125
0,0.0,0.006752134303919606
0,0.0,0.017590128504243765
0,0.0,0.02333727575583598
0,0.0,0.018456078294287488
0,0.0,0.01852807452857806
0,0.0,0.018282841210984415
0,0.0,0.018175834853725703
0,0.0,0.018282841210984415
0,0.0,0.018175834853725703
0,0.0,0.018282841210984415
0,0.0,0.15207147169650553
0,0.0,0.018596851237207383
0,0.0,0.01914304503739845
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.008437252151812213
0,0.0,0.010177899253485528
0,0.0,0.008123242125589243
1,1.0,0.9923204121977551
0,0.0,0.005799319904530347
0,0.0,0.009390066551201472
0,0.0,0.00889412598643822
0,0.0,0.0074143146538523125
0,0.0,0.01043304797860231
0,0.0,0.00889412598643822
0,0.0,0.008326228392618658
0,0.0,0.01863508088583677
0,0.0,0.018282841210984415
0,0.0,0.018596851237207383
0,0.0,0.018175834853725703
0,0.0,0.018829035011175475
0,0.0,0.01939757718265297
0,0.0,0.018596851237207383
0,0.0,0.018282841210984415
0,0.0,0.023599285344860915
0,0.0,0.04289555533615946
0,0.0,0.012911875825738389
0,0.0,0.008251847963563918
0,0.0,0.008251847963563918
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.009163761702330265
0,0.0,0.008441027161249736
0,0.0,0.008437252151812213
0,0.0,0.017728885936569894
0,0.0,0.017149736640386368
0,0.0,0.017082487991853232
0,0.0,0.00999544597152719
0,0.0,0.009960925935083863
0,0.0,0.047106881373231296
0,0.0,0.006461500254463052
0,0.0,0.009390066551201472
0,0.0,0.01043304797860231
0,0.0,0.0074143146538523125
0,0.0,0.006752134303919606
0,0.0,0.010523991721415302
0,0.0,0.00859794043149369
0,0.0,0.0026216167460185627
0,0.0,0.018175834853725703
0,0.0,0.018842084554801027
0,0.0,0.018829035011175475
0,0.0,0.026936251372950703
0,0.0,0.018175834853725703
0,0.0,0.01993501739682623
0,0.0,0.018282841210984415
0,0.0,0.018596851237207383
0,0.0,0.042242355178709695
0,0.0,0.018282841210984415
0,0.0,0.024776658258420958
0,0.0,0.018175834853725703
0,0.0,0.008441027161249736
0,0.0,0.008437252151812213
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.006406041835989832
0,0.0,0.008123242125589243
0,0.0,0.00801830613895577
0,0.0,0.009163761702330265
0,0.0,0.009747987603011859
0,0.0,0.008437252151812213
0,0.0,0.009163761702330265
0,0.0,0.008123242125589243
0,0.0,0.01791196895498301
0,0.0,0.007311676081236068
0,0.0,0.009967790865650005
1,0.0,0.4334669744577275
1,1.0,0.8675094078616734
0,0.0,0.010240093771478968
0,0.0,0.006752134303919606
0,0.0,0.008394287643904885
0,0.0,0.008787119629179508
0,0.0,0.011740008420364434
0,0.0,0.0074143146538523125
0,0.0,0.008326228392618658
0,0.0,0.008364398606885544
0,0.0,0.00889412598643822
0,0.0,0.006752134303919606
0,0.0,0.026573202408438933
0,0.0,0.024786629708775598
0,0.0,0.018083141122016023
0,0.0,0.017590128504243765
0,0.0,0.0188285547043883
0,0.0,0.01863508088583677
0,0.0,0.01993501739682623
0,0.0,0.021118643174467606
0,0.0,0.018175834853725703
0,0.0,0.018596851237207383
0,0.0,0.02592086108495829
0,0.0,0.024776658258420958
0,0.0,0.07027602284882328
0,0.0,0.030832474173590134
0,0.0,0.018596851237207383
0,0.0,0.026489403256435794
0,0.0,0.018175834853725703
0,0.0,0.018282841210984415
0,0.0,0.008387551544384666
0,0.0,0.008437252151812213
0,0.0,0.008123242125589243
0,0.0,0.008441027161249736
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.008251847963563918
0,0.0,0.008123242125589243
0,0.0,0.010177899253485528
0,0.0,0.008123242125589243
0,0.0,0.008441027161249736
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.008437252151812213
0,0.0,0.008251847963563918
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.1380816022339592
0,0.0,0.017149736640386368
0,0.0,0.007645126032104431
0,0.0,0.0074143146538523125
0,0.0,0.006752134303919606
0,0.0,0.030487861260897163
0,0.0,0.018282841210984415
0,0.0,0.018596851237207383
0,0.0,0.019774224150767423
0,0.0,0.018175834853725703
0,0.0,0.00801830613895577
0,0.0,0.009747987603011859
0,0.0,0.008123242125589243
0,0.0,0.009747987603011859
0,0.0,0.010177899253485528
0,0.0,0.010177899253485528
0,0.0,0.008437252151812213
0,0.0,0.008123242125589243
0,0.0,0.010177899253485528
0,0.0,0.008437252151812213
0,0.0,0.009163761702330265
0,0.0,0.01697548163459452
1,0.0,0.10942910454621564
0,0.0,0.008437252151812213
0,0.0,0.00801830613895577
0,0.0,0.010177899253485528
0,0.0,0.008441027161249736
0,0.0,0.008123242125589243
0,0.0,0.0074143146538523125
0,0.0,0.0074143146538523125
0,0.0,0.018282841210984415
0,0.0,0.018282841210984415
0,0.0,0.018282841210984415
0,0.0,0.00801830613895577
0,0.0,0.008441027161249736
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.03792108754349403
0,0.0,0.017149736640386368
1,1.0,0.9923204121977551
0,0.0,0.0074143146538523125
1,0.0,0.21307125675307786
0,0.0,0.008441027161249736
0,0.0,0.008441027161249736
0,0.0,0.00801830613895577
1,1.0,0.8198504281831029
1,1.0,0.8421500678386176
1,1.0,0.9526057335178203
1,1.0,0.8083955195360124
1,1.0,0.9777424328425566
1,1.0,0.576437919956312
1,0.0,0.1891687548158853
1,1.0,0.976999767524797
1,1.0,0.9777424328425566
1,1.0,0.8310377619259975
1,1.0,0.9923204121977551
1,0.0,0.19981311648374503
1,1.0,0.8310377619259975
1,1.0,0.9923204121977551
0,0.0,0.018282841210984415
0,0.0,0.024468246324490583
0,0.0,0.008123242125589243
0,0.0,0.009960925935083863
0,0.0,0.00640226682655231
0,0.0,0.006752134303919606
0,0.0,0.0074143146538523125
0,0.0,0.018282841210984415
0,0.0,0.018282841210984415
0,0.0,0.008123242125589243
0,0.0,0.009163761702330265
0,0.0,0.010177899253485528
0,0.0,0.008123242125589243
0,0.0,0.008437252151812213
0,0.0,0.010177899253485528
0,0.0,0.009076056524978502
0,0.0,0.017272053999807756
0,0.0,0.017149736640386368
0,0.0,0.022398932125729732
0,0.0,0.01273991396755753
1,1.0,0.9923204121977551
0,0.0,0.006752134303919606
0,0.0,0.008251847963563918
0,0.0,0.008441027161249736
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.009163761702330265
0,0.0,0.008123242125589243
0,0.0,0.010177899253485528
0,0.0,0.008123242125589243
0,0.0,0.017149736640386368
0,0.0,0.006461500254463052
0,0.0,0.006752134303919606
1,0.0,0.023026955980839474
1,0.0,0.4774940122499761
1,1.0,0.8995683568016248
1,1.0,0.9923204121977551
1,1.0,0.9665855956028097
1,1.0,0.8083955195360124
1,0.0,0.16944062250768585
1,1.0,0.9923204121977551
1,0.0,0.15585078670622904
1,1.0,0.9631730393835827
1,1.0,0.576437919956312
1,1.0,0.6855171059313862
1,0.0,0.03981551443092505
0,0.0,0.006752134303919606
1,0.0,0.15207147169650553
0,0.0,0.009163761702330265
0,0.0,0.035543300955710795
0,0.0,0.005894486635975585
0,0.0,0.010177899253485528
0,0.0,0.0027047008271086264
1,1.0,0.9731012444338875
1,1.0,0.9923204121977551
0,0.0,0.00640226682655231
0,0.0,0.0074143146538523125
0,0.0,0.00889412598643822
0,0.0,0.0026216167460185627
0,0.0,0.01993501739682623
0,0.0,0.018175834853725703
0,0.0,0.018282841210984415
0,0.0,0.018282841210984415
0,0.0,0.010269176514684515
1,1.0,0.9364111832162554
0,0.0,0.00801830613895577
0,0.0,0.008251847963563918
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.008123242125589243
0,0.0,0.009747987603011859
0,0.0,0.1380816022339592
0,0.0,0.011764636688677698
0,0.0,0.011840695322303432
0,0.0,0.012166145061400579
0,0.0,0.0074143146538523125
0,0.0,0.010240093771478968
0,0.0,0.010523991721415302
0,0.0,0.018952643776090936
0,0.0,0.017976134764757307
0,0.0,0.020346726455101473
0,0.0,0.08079456288305001
0,0.0,0.018282841210984415
0,0.0,0.024498946382564002
0,0.0,0.008441027161249736
